928.11,371.15
965.43,241.79
836.78,780.31
895.35,818.88
958.95,354.67
776.34,495.78
836.99,674.96
991.7,805.56
883.6,805.28
990.65,121.01
956.42,142.59
978.61,50.53
959.54,837.55
987.47,857.78
918.25,932.69
799.43,454.55
564.27,107.9
907.76,309.28
993.3,942.69
804.82,748.41
922.12,37.91
989.26,51.85
799.96,887.98
982.37,83.54
961.81,559.19
932.05,24.16
929.04,904.72
565.73,443.38
926.68,848.78
970.7,906.79
941.34,2.08
908.26,494.27
994.1,437.17
639.76,339.11
967.76,235.3
962.26,129.21
928.82,200.32
956.88,277.68
978.64,798.86
961.79,239.73
883.95,515.53
965.31,90.13
951.19,214.31
981.29,801.49
962.41,273.6
936.36,214.02
855.27,553.21
916.05,88.34
954.99,299.07
548.01,739.75
959.87,282.9
965.93,194.78
957.3,526.99
644.34,346.46
968.55,744.21
942.56,946.17
515.71,257.62
996.92,27.37
939.71,701.08
980.39,216.55
897.35,796.33
799.75,482.6
923.91,7.52
892.76,222.25
869.76,264.41
972.31,883.17
814.94,909.32
961.26,91.35
913.6,66.56
954.08,314.06
967.77,421.92
998.2,374.85
984.02,870.74
983.57,773.69
997.96,298.77
895.02,361.08
986.93,544.37
876.42,991.01
972.84,218.86
903.41,339.06
811.57,312.85
945.96,198.99
677.7,430.05
985.11,872.7
902.87,821.2
926.47,398.84
966.63,59.67
903.66,810.87
950.62,963.8
958.58,300.39
983.91,459.12
888.3,94.86
979.19,570.37
956.01,728.78
797.35,873.31
988.05,555.09
734.84,636.51
945.11,945.57
787.51,423.81
903.99,21.8
871.89,740.27
996.9,920.68
941.63,562.99
586.15,124.69
998.04,574.19
898.1,720.17
784.16,358.27
894.1,301.75
961.04,803.92
926.03,753.57
997.98,582.8
996.58,347.4
965.81,365.5
961.68,201.69
947.71,766.23
977.8,429.66
962.81,682.59
906.8,896.14
930.23,781.06
907.22,250.21
931.94,14.46
782.86,250.49
776.11,735.34
682.63,610.39
918.56,503.03
639.51,763.11
868.95,249.4
920.9,809.41
970.24,614.56
968.5,934.62
687.11,834.9
975.5,774.88
877.84,882.28
999.13,905.22
941.52,36.61
992.34,117.88
888.37,158.58
940.88,248.76
983.38,900.68
976.33,107.51
952.79,315.02
958.57,839.15
804.37,47.35
824.1,671.11
981.87,14.2
967.24,968.76
913.25,546.63
752.49,932.69
994.63,612.23
930.75,648.02
976.67,554.84
861.6,801.7
861.06,816.29
977.14,614.49
976.73,82.08
925.16,101.33
950.94,787.91
584.18,423.32
888.99,570.45
841.76,946.86
951.69,794
877.79,9.67
820.43,873.66
937.2,988.39
997.94,844.13
861.29,266.71
842.45,515.42
878.94,828.85
928.14,597.25
941.82,0.43
730.71,487.94
912.07,884.13
859.79,234.33
973.02,864.22
872.63,989.51
826.01,551.26
904.8,901.86
897.28,72.91
971.14,300.58
902.71,689.09
985.45,324.48
794.14,67.09
993.78,556.18
898.98,707.48
906.89,162.7
654.09,127.43
915.4,376.43
923.73,630.29
984.17,746.74
708.81,909.29
916.03,642.43
911.36,674.12
873.11,78.55
854.11,823.94
912.53,652.26
976.95,731.37
787.86,715.46
824.25,777.16
971,454.06
833.37,699.25
808.11,18.26
936.3,206.13
984.41,495.51
986.08,919.8
951.91,202.2
856.75,97.14
909.84,383.93
959.09,839.12
955.04,909.83
803.15,139.84
952.18,675.46
553.73,971.51
890.82,632.56
943.65,22.35
744.59,701.67
862.85,788.77
911.86,35.04
950.79,845.6
787.5,511.72
940.71,245.92
957.55,941.4
901.87,238.08
952.88,278.45
987.58,348.33
936.34,110.98
857.16,392.22
552.39,33.33
997.22,314.55
989.1,375.77
939.74,537.72
998.67,324.39
942.42,533.98
995.49,847.49
869.53,329.61
852.05,275.69
973.83,83.95
948.19,830.89
979.31,765.34
839.06,188.43
966.44,718.6
948.62,392.37
988.61,972.95
971.58,804.67
910.16,967.73
986.94,468.01
873.91,666.66
928.98,392.41
977.92,905.04
931.7,285.85
999.88,698.71
888.84,284.87
818.4,144.8
921.41,712.57
933.89,387.86
871.38,201.03
921.5,498.98
907.87,209.06
634.64,3.21
915.66,841.75
877.7,160.04
981.44,350.81
715.45,205.74
480.08,48.54
829.13,492.76
876.48,125.83
990.29,522.03
953.44,220.22
887.41,339.47
496.6,665.98
861.37,247.37
958.4,451.93
929.67,490.29
944.29,495.27
897.01,684.05
933.79,510.37
991.01,844.55
726.24,465
710.41,937.32
948.05,916.45
872.93,335.98
948.87,554.06
947.63,586.96
966.02,452.61
978.98,996.89
961.12,340.87
977.32,774.71
981.57,101.36
930.19,912.42
774.53,352.75
979.43,201.55
934.83,244.48
865,87.28
967.02,932.53
962.15,2.15
984.88,448.57
963.33,793.13
934.88,248.96
932.15,632.78
831.85,716.33
987.81,354.48
951.71,20.31
815.84,256.45
827.39,460.38
953.1,697.73
933.53,510.9
943.84,63.05
989.85,456.42
923.93,911.78
898.82,929.95
899.74,401.89
990.94,380.38
964.03,639.22
682.79,739.96
750.78,429.25
910.48,791.91
954,88.7
877.39,439.06
838.4,149.64
956.9,427.76
867.01,613.78
926.75,376.27
932.32,743.19
963.77,169.25
946.44,520.1
973.03,977.43
908.19,790.98
940.03,735.04
696.1,983.16
961.07,705.2
793.82,999.97
941.4,90.34
849.72,341.52
784.59,761.68
944.88,141.45
775.5,560.3
866.12,249.07
754.54,562.15
993.25,758.89
997.6,64.88
914.63,111.26
927.95,821.04
991.6,9.52
970.3,948.46
843.23,536.53
873.26,348.77
997.26,539
858.97,188.36
873.15,170.25
997.32,952.11
993.47,678.34
985.66,483.88
915.51,10.13
940.15,994.54
979.42,365.39
935.06,499.88
962.19,253.94
726.31,303.86
752.41,373.44
828.24,342.15
849.79,770.89
576.33,445.79
829.11,737.13
992.07,798.09
898.25,222.44
890.35,652.6
926.29,987.6
969.01,236.43
973.35,507.13
850.23,91.48
992.31,382.29
990.7,642.13
934.69,189.62
967.43,96.61
958.36,850.77
919.73,118.19
949.72,187.92
827.97,261.74
906.7,483.45
803.96,711.29
874.69,363.34
858.56,307.39
962.76,317.31
911.68,850
642.15,735.11
957.04,899.46
949.84,83.61
813.51,36
971.21,793.63
975.2,261.82
863.47,943.62
996.02,40.02
950.91,927.58
922.6,88.39
871.79,304.07
982.8,686.25
949.9,650.21
959.69,12.14
993.55,860.08
951.2,896.54
937.5,783.89
964.25,366.22
632.28,866.91
933.79,849.62
885.11,333.21
859.62,804.29
985.52,81.63
972.53,507.94
959.57,801.27
681.35,494.41
705.09,103.1
925.29,490.68
916.72,141.47
879.68,306.99
794.66,20.85
945.21,791.89
996.91,881.24
913.11,415.83
977.15,299.38
958.8,441.69
963.07,290.58
894.79,113.57
968.91,785.27
923.42,390.74
942.33,539.12
345.29,532.86
805.74,358.21
608.88,130.02
990.78,500.07
829.03,819.68
988.3,24.05
936.27,917.57
773.3,777.17
870.82,98.05
992.08,487.18
937.28,749.81
995.46,265.79
961.9,241.54
970.07,10.54
929.32,573.54
911.74,997.78
924.74,501.91
755.59,88.18
763.54,390.99
989.62,436.88
959.21,838.1
987.52,892.31
831.68,313.02
578.38,645.15
960.89,381.77
997.92,194.75
970.23,663.85
929.05,765.72
992.98,689.32
994.62,742.96
911.25,346
963.16,303.99
952.82,841.13
950.48,143.09
980.48,198.7
813.22,996.13
851,145.73
975.34,467.65
596.44,12.02
980.1,618.89
987.36,735.38
994.17,418.77
986,638.5
949.55,737.98
508,986.57
971.94,225.7
999.81,665.87
977.78,774.97
971.86,317.71
860.54,407.72
973.85,281.45
914.09,781.52
996.31,548.24
917.91,77.93
748.8,351.52
986.36,471.28
994.53,492.12
325.98,905.51
929.77,909.95
948.55,898.99
924.14,79.72
985.16,82.73
986.42,136.48
904.53,372.1
982.03,771.91
999.94,883.37
932.46,49.97
984.92,502.22
977.43,172.75
987.24,309.31
795.4,193.82
968.01,14.37
941.03,337.04
850.02,292.58
973.42,629.49
746.89,254.14
859.92,573.71
928.21,487.2
987.49,891.9
971.27,425.99
708.09,965.97
987.18,640.48
991.59,149.87
990.32,596.93
883.07,508.4
979.58,727.06
842.24,896.43
920.52,984.05
964.81,498.33
926.44,313.79
796.07,470.1
906.16,82.79
964.68,31.11
903.46,620.39
979.41,5.97
989.23,601.85
899.69,731.56
923.41,861.56
968.26,815.7
816.5,139.84
845.53,112.83
994.93,725.55
963.42,926.18
764.48,234.76
898.92,696.66
970.54,794.43
967.66,193.12
927.53,93.71
846.34,319.85
614.13,432.04
985.3,674.1
968.76,348.15
738.16,421.66
918.03,776.37
975.59,85.78
987.37,28.35
996.3,745.81
993.35,766.17
991.99,462.87
925.35,290.48
675.87,840.28
959.56,426.59
934.23,536.27
876.77,391.52
991.99,938.49
987.37,926.09
912.48,740.91
823.84,547.94
996.35,330.4
989.01,52.09
977.66,594.24
939.12,675.79
729.61,153.57
972.55,822.5
990.9,196.95
910.65,390.08
999.15,522.6
901.11,945.97
895.33,563.68
907.6,335.32
883.27,880.85
887.95,200.42
754.48,375.19
729.31,929.41
846,52.35
880.28,333.1
897.71,804.23
705.23,587.46
971.29,327.55
830.49,526.57
998.6,813.61
932.52,86.87
876.31,700.3
816.12,480.8
852.76,752.55
992.64,749.99
950.89,806.96
735.09,409.77
967.15,993.49
931.53,961.98
988.04,843.33
977.02,810.74
975.96,814.4
971.4,292.32
943.37,708.56
933.42,944.49
495.76,436.53
712.78,162.25
970.14,560.44
954.11,897.02
986.84,890.29
910.91,804.99
682.98,313.34
869.47,22.88
922.88,701.35
915.28,985.28
890.02,826.16
981.88,83.54
908.85,746.06
945.08,832.45
969.13,562.38
999.37,529.39
849.38,193.22
996.2,223.89
786.14,246.98
883.46,424.53
977.29,862.8
996.93,26.28
982.84,365.95
644.32,252.68
917,528.56
749.44,353.94
973.67,835.06
876.34,641.38
986.21,122.07
806.5,737.46
861.43,170.47
992.74,452.87
985.06,708.85
993.41,535.47
988.06,242.17
999.66,672.19
996.93,35.22
981.74,696.9
820.97,918.62
979.72,42.89
908.15,440.51
932.37,954
925.58,167.45
687.04,759.75
943.98,414.47
943.29,572.02
953.49,772.25
910.64,561.4
976.27,377.05
978.66,450.61
938.71,858.86
712.14,311.25
688.76,290.39
848.92,878.67
980.58,427.84
562.64,209.12
972.47,506.22
959.98,464.35
963.84,689.05
960.16,841.91
908.35,773.94
984.73,295.33
983.56,239.51
944.21,939.95
997.72,534.53
987.15,477.35
983.21,931.81
980.28,606.22
782.1,565.23
979.11,620.78
968.3,6.25
943,525.29
899.13,495.23
978.61,19.87
964.75,23.54
898.41,333.18
961.98,681.15
741.88,148.05
878.13,970.69
959.03,858.93
996.09,673.52
924.96,600.73
981.56,943.33
997.45,362.31
977.46,408.89
977.01,771.13
978.74,56.14
942.26,966.29
967.99,226.57
825.08,178.44
913.53,876.49
839.97,477.53
976.92,672
998.02,468
898.63,350.77
899.19,745.1
985.09,253
916.9,419.45
845.98,928.2
933.82,451.22
895.12,368.41
966.61,419.93
979.59,463.56
973.69,696.43
750.36,624.5
949.31,733.17
764.07,82.97
997.87,651.38
909.82,577.09
793.53,863.68
853.83,950.45
996.22,727.38
914.26,388.89
808.62,233.03
907.85,765.19
991.19,925.1
984.07,226.69
918.4,436.04
965.42,880.59
954.55,200.68
996.21,243.1
981.86,277.18
994.79,71.74
999.14,416.68
619.28,329.16
966.09,191.71
955,155.24
972.31,101.88
948.49,209.12
985.54,713.58
888.57,453.42
547.33,129.41
804.68,762.94
942.29,146.24
927.56,366.57
901.96,934.86
872.87,640.81
637.22,567.99
922.02,98.67
984.82,460.29
967.16,562.54
813.39,455.23
962.02,794.12
918.9,836.94
926.27,595.19
809.17,141.73
883.36,111.87
966.66,590.37
978.61,433.93
783.92,980.37
972.49,798.33
874.01,827.3
623.47,972.99
715.55,796.43
862.7,111.76
895.67,84.68
887.67,679.39
965.92,245.48
851.83,926.55
995.78,551
714.52,0.19
999.79,918.26
968.93,294.66
808.19,811.9
894.96,891.55
875.7,255.11
993.69,648.97
905.01,912.7
703.77,295.55
937.63,204.88
962.07,542.12
993.31,364.26
941.15,634.91
942.49,960.73
928.85,795.33
888.02,450.25
885.75,342.38
881.24,27.13
818.42,259.68
897.91,633.22
927.06,558.86
903.47,864.15
954.6,548.84
933.45,583.1
675.02,307.53
700.16,711.58
937.6,871.87
964.59,882.46
972.15,38.21
977.15,717.66
967.41,35.58
772.38,797.01
807.85,919.23
968.37,220.49
946.52,857.24
888.51,28.36
914.36,558.64
807.55,830
985.83,741.54
985.18,377.05
974.41,280.3
979.77,632.95
845.77,948.95
842.21,674.87
447.63,125.04
958.34,133.75
915.55,898.9
897.39,674.18
963.16,623.02
953.97,777.62
544.7,488.29
771.52,230.62
995.61,218.58
985.51,330.48
860.04,336.53
898.34,775.28
923.26,988.76
973.18,276.7
982.34,463.2
954.67,796.34
853.7,897.75
968.02,640.45
982.2,280.83
961.52,873.99
996.05,689.84
907.05,480.02
812.35,335.06
891.41,904.83
993.01,38.92
974.44,915.87
969.33,688.41
781.69,709.72
870.92,790.88
965.51,420.29
792.66,984.77
541.03,375.41
973.37,89.83
835.84,149.72
978.93,352.54
975.45,806.57
643.9,107.34
712.35,981.41
996.23,119.28
996.19,234.94
998.19,547.74
783.07,176.2
990.74,309.47
850.18,535.13
969.66,413.45
868.75,85.47
987.65,125.64
806.53,104.32
998.3,418.48
760.79,476.28
907.64,516.04
941.6,972.65
999.12,89.49
987.74,863.56
977.31,303.23
914.61,147.88
994.59,556.94
969.67,309.75
736.7,977.38
976.64,429.3
988.65,622.3
966.18,956.21
808.41,248.43
922.73,391.17
965.51,867.22
959,458.05
750.02,422.07
909.53,832.36
752.42,338.16
962.55,242
930.95,948.66
869.96,717.43
977.99,168.5
952.89,717.26
930.29,706.3
830.22,449.95
989.55,444.57
821.37,337.32
977.73,287.91
970.84,193.93
962.85,787.46
952.23,45.99
939.69,485.15
961.45,875.8
984.07,167.31
998.63,447.38
947.88,539.35
951.07,651.65
952.48,822.65
917.57,396.24
995.04,416.8
902.55,850.65
987.24,219.98
919.03,733.84
949.07,610.54
960.85,770.62
968.78,597.81
863.76,349.63
756.18,171.96
981.87,46.67
936.27,918.25
974.59,617.89
850.09,814.78
973.36,424.29
995.05,288.13
967.27,222.59
946.68,902.78
957.72,810.3
877.14,156.37
928.2,868.39
625.76,436.98
666.45,952.93
829.07,921.57
594.11,777.65
904.3,854.76
858.53,793.4
739.15,581.76
881.3,513.41
998.88,787.76
818.16,364.69
796.92,483.37
997.34,892.04
989.21,449.67
746.94,886.3
878.64,197.26
998.44,136.72
949.54,137.41
948.24,300.21
953.49,330.61
994.38,68.28
741.29,975.17
910.11,178.06
994.94,228.09
759.3,332.66
981.57,13.71
828.29,297.68
785.01,684.3
894.2,139.6
912.65,909.6
912.7,119.25
920.97,58.92
907.32,618.71
943.55,320.2
641.78,397.39
687.16,43.23
859.02,385.3
821.77,112.95
999.05,207.15
992.75,713.39
719.95,712.97
918.4,731.9
921.63,872.46
833.66,828.15
951.1,948.8
967.47,575.42
996.93,95.57
903.55,738.88
853.04,9.61
916.88,962.41
781.56,90.88
630.64,316.52
963.83,307.22
927.37,628.61
971.84,795.57
955.73,999.56
860.94,972.95
967.23,962.46
944.64,133.04
946.64,472.37
969.76,879.26
984.52,961.07
823.8,188.07
860.47,39.81
987.16,974.25
955.63,424.84
873.68,740.75
912.4,195.26
898.58,399.94
940.74,492.53
718.75,454.42
956.62,805.45
845.37,639.84
947.97,35.99
980.12,146.18
613.25,817.06
905.25,558.52
895.74,81.13
951.97,890.76
999.84,710.4
993.07,710.34
993.41,86.37
978.73,546.78
994.96,202.01
831.71,698.69
921.77,50.79
918,91
980.7,968.37
952.59,992.32
888.57,749.27
903.07,958.77
992.84,929.64
918.01,383.16
980.57,718.95
954.31,732.49
827.48,2.89
974.83,42.9
778.49,531.2
946.43,886.72
911.23,812.39
847.53,765.16
963.82,354.62
916.92,677.46
826.1,373.13
990.15,310.89
546.65,767.13
699.78,405.47
924.65,126.61
519.56,957.67
878.73,554.3
944.52,710.84
995.23,354.95
973.45,343.48
968.07,88.6
880.69,25.15
982.94,42.55
865.27,499.46
995.19,9.37
988.47,507.69
945.03,831.09
849.61,109.55
892.13,990.35
915.64,486.79
968.14,224.75
902.69,846.15
995.74,596.44
692.84,552.27
952.88,590.71
949.14,750.38
835.95,231.32
936.99,672.31
955.7,648.61
970.38,372.12
703.95,386.32
971.53,471.82
885.73,745.42
979.74,107.52
910.72,673.26
860.54,414.39
816.41,73.37
619.8,461.4
791.1,411.23
993.36,594.8
959.33,678.3
960.68,703.78
765.02,630.07
945.44,553.13
986.65,946.78
992.64,469.86
967.21,996.47
961.79,510.86
835.92,197.27
787.99,309.84
975.49,246.73
776.81,30.48
877.44,73.92
900.44,530.61
908.39,360.05
906.42,921.31
971.53,127.74
439.92,624.53
822.65,411
955.22,946.96
727.14,303.4
813.32,782.33
862.22,795.18
981.47,148.51
966.11,328.34
998.01,277.19
994.78,738.91
968.35,536.08
922.83,980.39
821.04,546.93
790.01,510.78
873.85,170.34
843.72,618.31
792.49,605.32
976.78,338.63
836.99,564.5
949.64,790.09
919.26,712.66
987.99,509.87
978.3,548.1
978.87,288.31
892.79,466.42
993.07,173.4
906.43,716.29
860.96,923.76
925.41,643.75
837.95,270.49
857.46,734.19
755.47,142.97
713.38,984.05
994.86,982.82
713.21,903.3
858.03,849.11
916.33,523.93
848.19,961.44
982.08,866.27
815.59,765.56
946.68,6.16
904.16,835.53
948.33,87.72
831.6,126.81
843.25,547.53
882.51,994.76
976.94,721.09
923.8,999.46
956.1,407.07
605.86,86.61
941.63,467.71
817.27,450.83
912.74,958.89
922.35,684.91
989.31,1.8
916.47,976.05
918.34,432.84
976,456.26
902.85,950.01
912.24,574.7
949.63,925.51
781.33,169.25
966.11,807.99
966.7,297.23
928.57,798.43
864.34,535.8
876.97,476.82
959.23,895.38
883.26,630.51
986.95,434.75
968.64,558.79
743.7,119.58
982.9,461.57
761.66,573.2
775.01,351.25
953.73,354.92
831.11,405.67
985.07,49.56
955.8,257.29
823.65,472.85
815.85,601.28
916.21,462.9
781.96,365.61
775.56,474.44
953.25,815.47
845.61,900.44
938.49,414.26
995,826.09
913.68,105.57
949.56,722.77
959.16,324.28
805.78,742.25
909.4,210.13
995.71,596.28
731.37,603.47
937.66,518.38
859.38,446.12
872.83,233.6
815.94,959.43
981.98,680.45
823.07,461.25
832.2,133.89
821.22,91.92
794.18,620.2
912.55,761.12
983.18,566.37
913,246.94
906.61,271.04
727.43,752.67
967.62,106.3
977.01,974.27
995.23,233.92
902.03,275.06
988.58,290.45
896.68,337.51
988.69,743.78
997.65,437.8
983.34,80.08
885.8,262.34
898.91,942.32
973.02,146.71
827.3,782.16
974.29,331.05
985.2,140.32
917.02,74.47
999.43,39.24
872.02,227.36
959.06,451.33
998.01,213.02
953.06,669.87
909.9,868.56
985.93,860.36
597.94,734.02
970.05,684.22
573.62,774.65
971.09,123.53
902.84,779.13
989.58,310.15
966.07,972.27
707.88,501.96
820.85,481.49
921.77,982.94
941.8,18.37
813.93,271.08
838.12,800.89
916.38,435.64
905.27,526.88
825.54,397.37
938.27,199.78
996.4,650.5
990.28,823.05
848.79,506.46
875.79,317.66
857.37,755.58
946.33,922.48
926.68,704.36
610.22,410
976.91,393.87
956.79,722.95
911.85,888.22
724.84,276.04
841.95,537.85
946.25,640.33
887.71,279.58
879.23,804.57
992.08,631.73
951.31,742.99
999.54,385.4
944.22,667.69
865.93,833.45
857.16,364.43
919.67,658.36
918.01,746.31
970.17,802.26
940.99,746.38
968.88,502.26
973.63,829.4
984.47,190.01
919.59,215.61
985.59,356.95
585.97,972.55
861.78,65.96
918.44,664.9
913.6,379.7
993.3,926.79
614.81,750.98
837.63,199.81
831.28,42.2
962.56,435.94
968.91,648.54
917.13,643.9
996.39,804.93
877.12,353.16
754.29,557.87
800.82,465.71
797.33,663.39
984.02,601.24
974.04,396.24
983.26,606.61
903.81,891.08
943.84,87.06
732.26,806.52
978.04,766.09
690.9,80.07
804.97,481.03
884.68,977.77
779.55,935.08
866.13,920.85
917.7,280.46
996.41,627.59
984.86,593.42
854.54,981.36
899.42,312.13
994.45,340.89
969.02,377.02
989.46,468.69
921.37,193.97
665.47,450.85
980.06,596.43
946.07,636.65
736.94,190.13
978.11,209.05
939.31,72.35
963.23,962.21
959.35,152.08
935.82,5.93
987.38,986.49
874.6,754.41
936.27,171.59
802.85,864.11
934.68,298.33
859.46,740.08
980.02,631.2
953.17,568.68
992.33,681.42
984.37,488.12
966.53,418.03
995.09,988.44
893.49,602.88
993.98,555.19
961.2,195.12
938.68,410.87
958.3,541.03
927.65,877.92
936.73,453.25
896.11,669.17
972.84,929.2
727.91,352.4
971.78,560.61
863.18,152.4
953.63,157.72
952.1,39.3
997.16,121.16
938.54,974.51
853.68,709.18
906.18,523.18
906.97,948.12
801.89,778.46
994.98,813.12
964.5,594.66
840.87,537.68
936.57,368.88
953.83,838.19
922.87,186.92
994.28,68.41
921.43,8.52
980.87,347.07
811.84,134.43
995.78,975.45
947.8,168.36
662.72,695.93
722.25,999.37
948.11,359.14
966.6,519.08
907.21,786.03
973.79,453.16
998.88,729.71
961.98,3.53
979.41,364.37
980.12,416.14
937.59,660.02
989.03,761.28
963.54,3.54
627.6,842.31
860.69,677.31
598.97,9.69
937.73,517.01
874.87,91.17
886.4,956.64
862.83,142.59
967.21,308.5
973.43,747.81
849.55,591.65
892.45,328.04
994.96,812.23
896.58,378.9
969.5,860.92
817.85,848.36
954.86,90.21
912.41,238.09
791.68,976.77
962.29,498.29
847.21,317.01
920.09,304.67
974.38,999.61
865.36,977.47
793.08,689.4
965.58,246.06
930.13,275.1
961.7,909.48
936.52,573.03
975.34,479.71
932.49,46.14
950.26,305.87
997.29,974.03
877.13,335.03
975.12,930.59
997.17,768.88
897.78,603.45
935.56,722.3
975.08,709.55
996.13,784
968.56,70.21
965.08,19.38
959.79,499.39
842.17,822.29
918.25,96.27
972.8,391.84
778.9,264.83
953.97,349.62
973.04,356.2
878.07,499.4
954.51,164.92
857.61,468.9
980.17,800.22
825.38,874.72
967.36,611.37
482.02,240.44
971.03,332.8
935.6,990.16
989.11,134.49
968.37,873.64
908.33,926.09
864.12,801.11
713.04,704.44
691.35,333.24
972.16,165.79
982.47,672.88
980.54,220.14
929.74,709.22
953.23,534.97
998.62,757.84
886.92,863.43
966.88,712.75
904.33,926.42
911.91,951.95
899.29,156.04
890.29,3.77
747.33,197.19
879.42,916.16
931.86,98.15
856.88,206.24
928.11,157.93
989.15,106.19
795.44,995.8
974.11,76.52
976.92,906.52
932.86,507.9
971.7,507.9
990.5,242.46
708.46,468.5
995.79,489.52
967.93,128.83
960.71,789.34
865.28,921.16
985.12,895.58
600.62,974.5
982.47,80.66
820.76,124.54
966.01,95.95
938.35,498.32
871.49,491.01
598.78,634.53
999.7,797.37
981.14,528.45
935.48,347.11
940.64,86.41
918.96,508.77
996.18,373.87
910.78,713.01
933.43,423.26
782.73,24.28
999.5,776.79
982.56,911.63
997.76,371.39
852.15,80.55
746.79,467.63
803.75,865.14
991.09,174.5
999.76,758.8
932.31,362.5
946.89,109.69
913.73,829.61
939.11,133.86
939.88,579.51
977.97,270.59
886.64,462.84
937.3,205.32
985.79,226.01
947.54,350.62
981.88,961.92
940.73,730.78
955.02,867.52
907.6,161.92
917.05,851.77
912.55,238.69
992.61,974.87
862.66,595.04
951.73,944.34
959.48,362.16
809.96,889.36
956.5,306.37
890.29,316.71
899.47,906.88
998.07,828.62
999.55,190.25
846.95,246.81
809.38,930.75
998.13,139.57
914.2,943.19
913.71,351.26
890.21,252.82
937.11,751.46
897.59,659.56
994.81,297.08
986.82,529.96
922.06,268.43
684.37,431.99
959.94,1.21
980.62,132.62
934.74,918.08
795.68,539.73
792.68,322.11
845.03,942.85
948.14,71.37
995.2,197.69
740.56,201.09
995.42,417.86
932.16,450.66
959.13,984.49
963.4,186.38
928.35,350.68
923.73,168.01
990.7,418.94
931.26,296.9
800.97,870.71
835.64,811.68
857.19,275.8
872,343.96
951.88,233.97
750.49,879.91
854.4,285.86
934.36,459.19
978.94,585.13
772.95,222.16
894.64,609.94
950.93,949.38
992.98,445.24
946.08,109.56
934.41,331.05
997.74,533.82
991.69,108.9
842.97,816.25
993.72,663.13
998.96,619.29
875.1,396.74
953.77,607.31
877.29,964.57
765.51,999.11
976.56,85.53
947.93,261.25
928.05,5.4
996.38,200.46
986.1,585.22
992.33,330.55
791.94,586.31
970.68,610.91
912.4,394.5
906.1,650.63
938.8,920.17
962.97,652.32
773.63,34.89
985.25,749.62
714.1,68.92
963.1,816.44
938.69,287.27
631.45,911.11
831.24,383.05
821.67,767.7
959.22,746.24
819.73,630.44
943.31,83.1
942.42,207.27
880.85,682.5
932.15,697.25
996.28,348.06
877.95,227.18
849.18,502.63
860.97,431.73
973.64,814.77
999.71,202.95
963.45,622
904.51,854.73
879.73,205.9
971.01,3.66
