#heuristic3.csv
#
#
#
group,number,graphname,n_vertices,n_edges,duration,studentDfvsLen,studentDfvs,goodDfvsLen
h3,117151,cyc_0030-03.txt,30,96,1400,0,,0
h3,117152,cyc_0030-15.txt,30,430,2500,0,,0
h3,117153,cyc_0030-15.txt,30,430,1000,0,,0
h3,117154,cyc_0030-15.txt,30,430,1000,0,,0
h3,117155,cyc_0030-15.txt,30,430,700,0,,0
h3,117156,cyc_0030-15.txt,30,430,700,0,,0
h3,117157,cyc_0030-15.txt,30,430,800,0,,0
h3,117158,cyc_0030-15.txt,30,430,500,0,,0
h3,117159,cyc_0030-15.txt,30,430,500,0,,0
h3,117160,cyc_0030-15.txt,30,430,500,0,,0
h3,117161,cyc_0030-15.txt,30,430,500,0,,0
h3,117162,cyc_0030-15.txt,30,430,600,0,,0
h3,117163,cyc_0030-15.txt,30,430,700,0,,0
h3,117164,cyc_0030-15.txt,30,430,700,0,,0
h3,117165,cyc_0030-15.txt,30,430,600,0,,0
h3,117166,cyc_0030-15.txt,30,430,600,0,,0
h3,117167,cyc_0030-15.txt,30,430,600,0,,0
h3,117168,cyc_0030-15.txt,30,430,800,0,,0
h3,117169,cyc_0030-15.txt,30,430,600,0,,0
h3,117170,cyc_0030-15.txt,30,430,500,0,,0
h3,117171,cyc_0030-15.txt,30,430,600,0,,0
h3,117172,cyc_0030-15.txt,30,430,500,0,,0
h3,117173,cyc_0030-15.txt,30,430,600,0,,0
h3,117174,cyc_0030-15.txt,30,430,600,0,,0
h3,117175,cyc_0030-15.txt,30,430,700,0,,0
h3,117176,cyc_0030-15.txt,30,430,600,0,,0
h3,117177,cyc_0030-15.txt,30,430,700,0,,0
h3,117178,cyc_0030-15.txt,30,430,600,0,,0
h3,117179,cyc_0030-15.txt,30,430,1100,0,,0
h3,117180,cyc_0030-15.txt,30,430,600,0,,0
h3,117181,cyc_0030-15.txt,30,430,600,0,,0
h3,117182,cyc_0050-03.txt,50,150,1900,0,,0
h3,117183,cyc_0050-03.txt,50,150,900,0,,0
h3,117184,cyc_0050-03.txt,50,150,900,0,,0
h3,117185,cyc_0050-03.txt,50,150,900,0,,0
h3,117186,cyc_0050-03.txt,50,150,600,0,,0
h3,117187,cyc_0050-03.txt,50,150,500,0,,0
h3,117188,cyc_0050-03.txt,50,150,700,0,,0
h3,117189,cyc_0050-03.txt,50,150,4000,0,,0
h3,117190,cyc_0050-03.txt,50,150,700,0,,0
h3,117191,cyc_0050-03.txt,50,150,700,0,,0
h3,117192,cyc_0050-03.txt,50,150,600,0,,0
h3,117193,cyc_0050-03.txt,50,150,500,0,,0
h3,117194,cyc_0050-03.txt,50,150,600,0,,0
h3,117195,cyc_0050-03.txt,50,150,500,0,,0
h3,117196,cyc_0050-03.txt,50,150,600,0,,0
h3,117197,cyc_0050-03.txt,50,150,700,0,,0
h3,117198,cyc_0050-03.txt,50,150,600,0,,0
h3,117199,cyc_0050-03.txt,50,150,600,0,,0
h3,117200,cyc_0050-03.txt,50,150,600,0,,0
h3,117201,cyc_0050-03.txt,50,150,500,0,,0
h3,117202,cyc_0050-03.txt,50,150,600,0,,0
h3,117203,cyc_0050-03.txt,50,150,500,0,,0
h3,117204,cyc_0050-03.txt,50,150,500,0,,0
h3,117205,cyc_0050-03.txt,50,150,500,0,,0
h3,117206,cyc_0050-03.txt,50,150,500,0,,0
h3,117207,cyc_0050-03.txt,50,150,600,0,,0
h3,117208,cyc_0050-03.txt,50,150,700,0,,0
h3,117209,cyc_0050-03.txt,50,150,600,0,,0
h3,117210,cyc_0050-03.txt,50,150,600,0,,0
h3,117211,cyc_0050-03.txt,50,150,600,0,,0
h3,117212,cyc_0050-03.txt,50,150,600,0,,0
h3,117213,cyc_0050-03.txt,50,150,600,0,,0
h3,117214,cyc_0050-03.txt,50,150,700,0,,0
h3,117215,cyc_0050-03.txt,50,150,600,0,,0
h3,117216,cyc_0050-03.txt,50,150,1000,0,,0
h3,117217,cyc_0050-03.txt,50,150,1100,0,,0
h3,117218,cyc_0050-03.txt,50,150,600,0,,0
h3,117219,cyc_0050-03.txt,50,150,700,0,,0
h3,117220,cyc_0050-03.txt,50,150,700,0,,0
h3,117221,cyc_0050-03.txt,50,150,600,0,,0
h3,117222,cyc_0050-03.txt,50,150,600,0,,0
h3,117223,cyc_0050-03.txt,50,150,700,0,,0
h3,117224,cyc_0050-03.txt,50,150,600,0,,0
h3,117225,cyc_0050-03.txt,50,150,600,0,,0
h3,117226,cyc_0050-03.txt,50,150,600,0,,0
h3,117227,cyc_0050-03.txt,50,150,800,0,,0
h3,117228,cyc_0050-03.txt,50,150,600,0,,0
h3,117229,cyc_0050-03.txt,50,150,500,0,,0
h3,117230,cyc_0050-03.txt,50,150,600,0,,0
h3,117231,cyc_0050-03.txt,50,150,700,0,,0
h3,117232,cyc_0050-15.txt,50,761,3300,0,,0
h3,117233,cyc_0050-15.txt,50,761,21200,0,,0
h3,117234,cyc_0050-15.txt,50,761,1300,0,,0
h3,117235,cyc_0050-15.txt,50,761,700,0,,0
h3,117236,cyc_0050-15.txt,50,761,600,0,,0
h3,117237,cyc_0050-15.txt,50,761,700,0,,0
h3,117238,cyc_0050-15.txt,50,761,700,0,,0
h3,117239,cyc_0050-15.txt,50,761,2000,0,,0
h3,117240,cyc_0050-15.txt,50,761,700,0,,0
h3,117241,cyc_0050-15.txt,50,761,700,0,,0
h3,117242,cyc_0050-15.txt,50,761,600,0,,0
h3,117243,cyc_0050-15.txt,50,761,700,0,,0
h3,117244,cyc_0050-15.txt,50,761,600,0,,0
h3,117245,cyc_0050-15.txt,50,761,400,0,,0
h3,117246,cyc_0050-15.txt,50,761,1000,0,,0
h3,117247,cyc_0050-15.txt,50,761,400,0,,0
h3,117248,cyc_0050-15.txt,50,761,500,0,,0
h3,117249,cyc_0050-15.txt,50,761,400,0,,0
h3,117250,cyc_0050-15.txt,50,761,400,0,,0
h3,117251,cyc_0050-15.txt,50,761,400,0,,0
h3,117252,cyc_0050-15.txt,50,761,500,0,,0
h3,117253,cyc_0050-15.txt,50,761,400,0,,0
h3,117254,cyc_0050-15.txt,50,761,800,0,,0
h3,117255,cyc_0050-15.txt,50,761,400,0,,0
h3,117256,cyc_0050-15.txt,50,761,400,0,,0
h3,117257,cyc_0050-15.txt,50,761,400,0,,0
h3,117258,cyc_0050-15.txt,50,761,400,0,,0
h3,117259,cyc_0050-15.txt,50,761,400,0,,0
h3,117260,cyc_0050-15.txt,50,761,400,0,,0
h3,117261,cyc_0050-15.txt,50,761,400,0,,0
h3,117262,cyc_0050-15.txt,50,761,400,0,,0
h3,117263,cyc_0050-15.txt,50,761,400,0,,0
h3,117264,cyc_0050-15.txt,50,761,600,0,,0
h3,117265,cyc_0050-15.txt,50,761,600,0,,0
h3,117266,cyc_0050-15.txt,50,761,400,0,,0
h3,117267,cyc_0050-15.txt,50,761,400,0,,0
h3,117268,cyc_0050-15.txt,50,761,400,0,,0
h3,117269,cyc_0050-15.txt,50,761,400,0,,0
h3,117270,cyc_0050-15.txt,50,761,400,0,,0
h3,117271,cyc_0050-15.txt,50,761,400,0,,0
h3,117272,cyc_0050-15.txt,50,761,400,0,,0
h3,117273,cyc_0050-15.txt,50,761,300,0,,0
h3,117274,cyc_0050-15.txt,50,761,400,0,,0
h3,117275,cyc_0050-15.txt,50,761,400,0,,0
h3,117276,cyc_0050-15.txt,50,761,600,0,,0
h3,117277,cyc_0050-15.txt,50,761,400,0,,0
h3,117278,cyc_0050-15.txt,50,761,400,0,,0
h3,117279,cyc_0050-15.txt,50,761,500,0,,0
h3,117280,cyc_0050-15.txt,50,761,600,0,,0
h3,117281,cyc_0050-15.txt,50,761,400,0,,0
h3,117282,cyc_0070-03.txt,70,244,1800,0,,0
h3,117283,cyc_0070-03.txt,70,244,700,0,,0
h3,117284,cyc_0070-03.txt,70,244,600,0,,0
h3,117285,cyc_0070-03.txt,70,244,400,0,,0
h3,117286,cyc_0070-03.txt,70,244,400,0,,0
h3,117287,cyc_0070-03.txt,70,244,2200,0,,0
h3,117288,cyc_0070-03.txt,70,244,800,0,,0
h3,117289,cyc_0070-03.txt,70,244,700,0,,0
h3,117290,cyc_0070-03.txt,70,244,2200,0,,0
h3,117291,cyc_0070-03.txt,70,244,1000,0,,0
h3,117292,cyc_0070-03.txt,70,244,700,0,,0
h3,117293,cyc_0070-03.txt,70,244,600,0,,0
h3,117294,cyc_0070-03.txt,70,244,700,0,,0
h3,117295,cyc_0070-03.txt,70,244,500,0,,0
h3,117296,cyc_0070-03.txt,70,244,500,0,,0
h3,117297,cyc_0070-03.txt,70,244,500,0,,0
h3,117298,cyc_0070-03.txt,70,244,500,0,,0
h3,117299,cyc_0070-03.txt,70,244,600,0,,0
h3,117300,cyc_0070-03.txt,70,244,500,0,,0
h3,117301,cyc_0070-03.txt,70,244,400,0,,0
h3,117302,cyc_0070-03.txt,70,244,400,0,,0
h3,117303,cyc_0070-03.txt,70,244,400,0,,0
h3,117304,cyc_0070-03.txt,70,244,500,0,,0
h3,117305,cyc_0070-03.txt,70,244,400,0,,0
h3,117306,cyc_0070-03.txt,70,244,500,0,,0
h3,117307,cyc_0070-03.txt,70,244,400,0,,0
h3,117308,cyc_0070-03.txt,70,244,700,0,,0
h3,117309,cyc_0070-03.txt,70,244,500,0,,0
h3,117310,cyc_0070-03.txt,70,244,500,0,,0
h3,117311,cyc_0070-03.txt,70,244,500,0,,0
h3,117312,cyc_0070-03.txt,70,244,400,0,,0
h3,117313,cyc_0070-03.txt,70,244,400,0,,0
h3,117314,cyc_0070-03.txt,70,244,400,0,,0
h3,117315,cyc_0070-03.txt,70,244,500,0,,0
h3,117316,cyc_0070-03.txt,70,244,400,0,,0
h3,117317,cyc_0070-03.txt,70,244,14300,0,,0
h3,117318,cyc_0070-03.txt,70,244,600,0,,0
h3,117319,cyc_0070-03.txt,70,244,700,0,,0
h3,117320,cyc_0070-03.txt,70,244,400,0,,0
h3,117321,cyc_0070-03.txt,70,244,600,0,,0
h3,117322,cyc_0070-03.txt,70,244,600,0,,0
h3,117323,cyc_0070-03.txt,70,244,500,0,,0
h3,117324,cyc_0070-03.txt,70,244,600,0,,0
h3,117325,cyc_0070-03.txt,70,244,800,0,,0
h3,117326,cyc_0070-03.txt,70,244,900,0,,0
h3,117327,cyc_0070-03.txt,70,244,700,0,,0
h3,117328,cyc_0070-03.txt,70,244,700,0,,0
h3,117329,cyc_0070-03.txt,70,244,500,0,,0
h3,117330,cyc_0070-03.txt,70,244,700,0,,0
h3,117331,cyc_0070-03.txt,70,244,900,0,,0
h3,117332,cyc_0070-03.txt,70,244,13100,0,,0
h3,117333,cyc_0070-03.txt,70,244,500,0,,0
h3,117334,cyc_0070-03.txt,70,244,400,0,,0
h3,117335,cyc_0070-03.txt,70,244,400,0,,0
h3,117336,cyc_0070-03.txt,70,244,600,0,,0
h3,117337,cyc_0070-03.txt,70,244,400,0,,0
h3,117338,cyc_0070-03.txt,70,244,600,0,,0
h3,117339,cyc_0070-03.txt,70,244,400,0,,0
h3,117340,cyc_0070-03.txt,70,244,400,0,,0
h3,117341,cyc_0070-03.txt,70,244,400,0,,0
h3,117342,cyc_0070-03.txt,70,244,400,0,,0
h3,117343,cyc_0070-03.txt,70,244,600,0,,0
h3,117344,cyc_0070-03.txt,70,244,500,0,,0
h3,117345,cyc_0070-03.txt,70,244,400,0,,0
h3,117346,cyc_0070-03.txt,70,244,400,0,,0
h3,117347,cyc_0070-03.txt,70,244,500,0,,0
h3,117348,cyc_0070-03.txt,70,244,400,0,,0
h3,117349,cyc_0070-03.txt,70,244,600,0,,0
h3,117350,cyc_0070-03.txt,70,244,400,0,,0
h3,117351,cyc_0070-03.txt,70,244,400,0,,0
h3,117352,cyc_0070-15.txt,70,1062,1600,0,,0
h3,117353,cyc_0070-15.txt,70,1062,600,0,,0
h3,117354,cyc_0070-15.txt,70,1062,500,0,,0
h3,117355,cyc_0070-15.txt,70,1062,300,0,,0
h3,117356,cyc_0070-15.txt,70,1062,400,0,,0
h3,117357,cyc_0070-15.txt,70,1062,1900,0,,0
h3,117358,cyc_0070-15.txt,70,1062,600,0,,0
h3,117359,cyc_0070-15.txt,70,1062,900,0,,0
h3,117360,cyc_0070-15.txt,70,1062,300,0,,0
h3,117361,cyc_0070-15.txt,70,1062,400,0,,0
h3,117362,cyc_0070-15.txt,70,1062,400,0,,0
h3,117363,cyc_0070-15.txt,70,1062,400,0,,0
h3,117364,cyc_0070-15.txt,70,1062,500,0,,0
h3,117365,cyc_0070-15.txt,70,1062,300,0,,0
h3,117366,cyc_0070-15.txt,70,1062,500,0,,0
h3,117367,cyc_0070-15.txt,70,1062,300,0,,0
h3,117368,cyc_0070-15.txt,70,1062,400,0,,0
h3,117369,cyc_0070-15.txt,70,1062,600,0,,0
h3,117370,cyc_0070-15.txt,70,1062,500,0,,0
h3,117371,cyc_0070-15.txt,70,1062,500,0,,0
h3,117372,cyc_0070-15.txt,70,1062,400,0,,0
h3,117373,cyc_0070-15.txt,70,1062,2400,0,,0
h3,117374,cyc_0070-15.txt,70,1062,700,0,,0
h3,117375,cyc_0070-15.txt,70,1062,600,0,,0
h3,117376,cyc_0070-15.txt,70,1062,900,0,,0
h3,117377,cyc_0070-15.txt,70,1062,400,0,,0
h3,117378,cyc_0070-15.txt,70,1062,900,0,,0
h3,117379,cyc_0070-15.txt,70,1062,500,0,,0
h3,117380,cyc_0070-15.txt,70,1062,400,0,,0
h3,117381,cyc_0070-15.txt,70,1062,500,0,,0
h3,117382,cyc_0070-15.txt,70,1062,500,0,,0
h3,117383,cyc_0070-15.txt,70,1062,2500,0,,0
h3,117384,cyc_0070-15.txt,70,1062,1000,0,,0
h3,117385,cyc_0070-15.txt,70,1062,700,0,,0
h3,117386,cyc_0070-15.txt,70,1062,600,0,,0
h3,117387,cyc_0070-15.txt,70,1062,400,0,,0
h3,117388,cyc_0070-15.txt,70,1062,1100,0,,0
h3,117389,cyc_0070-15.txt,70,1062,800,0,,0
h3,117390,cyc_0070-15.txt,70,1062,500,0,,0
h3,117391,cyc_0070-15.txt,70,1062,500,0,,0
h3,117392,cyc_0070-15.txt,70,1062,500,0,,0
h3,117393,cyc_0070-15.txt,70,1062,400,0,,0
h3,117394,cyc_0070-15.txt,70,1062,500,0,,0
h3,117395,cyc_0070-15.txt,70,1062,500,0,,0
h3,117396,cyc_0070-15.txt,70,1062,500,0,,0
h3,117397,cyc_0070-15.txt,70,1062,500,0,,0
h3,117398,cyc_0070-15.txt,70,1062,400,0,,0
h3,117399,cyc_0070-15.txt,70,1062,400,0,,0
h3,117400,cyc_0070-15.txt,70,1062,400,0,,0
h3,117401,cyc_0070-15.txt,70,1062,300,0,,0
h3,117402,cyc_0070-15.txt,70,1062,300,0,,0
h3,117403,cyc_0070-15.txt,70,1062,400,0,,0
h3,117404,cyc_0070-15.txt,70,1062,400,0,,0
h3,117405,cyc_0070-15.txt,70,1062,400,0,,0
h3,117406,cyc_0070-15.txt,70,1062,400,0,,0
h3,117407,cyc_0070-15.txt,70,1062,500,0,,0
h3,117408,cyc_0070-15.txt,70,1062,500,0,,0
h3,117409,cyc_0070-15.txt,70,1062,400,0,,0
h3,117410,cyc_0070-15.txt,70,1062,400,0,,0
h3,117411,cyc_0070-15.txt,70,1062,400,0,,0
h3,117412,cyc_0070-15.txt,70,1062,600,0,,0
h3,117413,cyc_0070-15.txt,70,1062,400,0,,0
h3,117414,cyc_0070-15.txt,70,1062,400,0,,0
h3,117415,cyc_0070-15.txt,70,1062,800,0,,0
h3,117416,cyc_0070-15.txt,70,1062,400,0,,0
h3,117417,cyc_0070-15.txt,70,1062,500,0,,0
h3,117418,cyc_0070-15.txt,70,1062,400,0,,0
h3,117419,cyc_0070-15.txt,70,1062,500,0,,0
h3,117420,cyc_0070-15.txt,70,1062,300,0,,0
h3,117421,cyc_0070-15.txt,70,1062,400,0,,0
h3,117422,cyc_0100-03.txt,100,315,1400,0,,0
h3,117423,cyc_0100-03.txt,100,315,400,0,,0
h3,117424,cyc_0100-03.txt,100,315,300,0,,0
h3,117425,cyc_0100-03.txt,100,315,400,0,,0
h3,117426,cyc_0100-03.txt,100,315,1700,0,,0
h3,117427,cyc_0100-03.txt,100,315,500,0,,0
h3,117428,cyc_0100-03.txt,100,315,300,0,,0
h3,117429,cyc_0100-03.txt,100,315,600,0,,0
h3,117430,cyc_0100-03.txt,100,315,500,0,,0
h3,117431,cyc_0100-03.txt,100,315,300,0,,0
h3,117432,cyc_0100-03.txt,100,315,500,0,,0
h3,117433,cyc_0100-03.txt,100,315,400,0,,0
h3,117434,cyc_0100-03.txt,100,315,400,0,,0
h3,117435,cyc_0100-03.txt,100,315,400,0,,0
h3,117436,cyc_0100-03.txt,100,315,400,0,,0
h3,117437,cyc_0100-03.txt,100,315,300,0,,0
h3,117438,cyc_0100-03.txt,100,315,400,0,,0
h3,117439,cyc_0100-03.txt,100,315,400,0,,0
h3,117440,cyc_0100-03.txt,100,315,400,0,,0
h3,117441,cyc_0100-03.txt,100,315,400,0,,0
h3,117442,cyc_0100-03.txt,100,315,300,0,,0
h3,117443,cyc_0100-03.txt,100,315,400,0,,0
h3,117444,cyc_0100-03.txt,100,315,700,0,,0
h3,117445,cyc_0100-03.txt,100,315,500,0,,0
h3,117446,cyc_0100-03.txt,100,315,400,0,,0
h3,117447,cyc_0100-03.txt,100,315,2900,0,,0
h3,117448,cyc_0100-03.txt,100,315,400,0,,0
h3,117449,cyc_0100-03.txt,100,315,1000,0,,0
h3,117450,cyc_0100-03.txt,100,315,3300,0,,0
h3,117451,cyc_0100-03.txt,100,315,1800,0,,0
h3,117452,cyc_0100-03.txt,100,315,1700,0,,0
h3,117453,cyc_0100-03.txt,100,315,16100,0,,0
h3,117454,cyc_0100-03.txt,100,315,900,0,,0
h3,117455,cyc_0100-03.txt,100,315,700,0,,0
h3,117456,cyc_0100-03.txt,100,315,1000,0,,0
h3,117457,cyc_0100-03.txt,100,315,800,0,,0
h3,117458,cyc_0100-03.txt,100,315,500,0,,0
h3,117459,cyc_0100-03.txt,100,315,500,0,,0
h3,117460,cyc_0100-03.txt,100,315,400,0,,0
h3,117461,cyc_0100-03.txt,100,315,1300,0,,0
h3,117462,cyc_0100-03.txt,100,315,5400,0,,0
h3,117463,cyc_0100-03.txt,100,315,20300,0,,0
h3,117464,cyc_0100-03.txt,100,315,800,0,,0
h3,117465,cyc_0100-03.txt,100,315,500,0,,0
h3,117466,cyc_0100-03.txt,100,315,400,0,,0
h3,117467,cyc_0100-03.txt,100,315,22600,0,,0
h3,117468,cyc_0100-03.txt,100,315,500,0,,0
h3,117469,cyc_0100-03.txt,100,315,300,0,,0
h3,117470,cyc_0100-03.txt,100,315,500,0,,0
h3,117471,cyc_0100-03.txt,100,315,400,0,,0
h3,117472,cyc_0100-03.txt,100,315,400,0,,0
h3,117473,cyc_0100-03.txt,100,315,300,0,,0
h3,117474,cyc_0100-03.txt,100,315,500,0,,0
h3,117475,cyc_0100-03.txt,100,315,400,0,,0
h3,117476,cyc_0100-03.txt,100,315,400,0,,0
h3,117477,cyc_0100-03.txt,100,315,14300,0,,0
h3,117478,cyc_0100-03.txt,100,315,500,0,,0
h3,117479,cyc_0100-03.txt,100,315,400,0,,0
h3,117480,cyc_0100-03.txt,100,315,500,0,,0
h3,117481,cyc_0100-03.txt,100,315,800,0,,0
h3,117482,cyc_0100-03.txt,100,315,700,0,,0
h3,117483,cyc_0100-03.txt,100,315,400,0,,0
h3,117484,cyc_0100-03.txt,100,315,400,0,,0
h3,117485,cyc_0100-03.txt,100,315,400,0,,0
h3,117486,cyc_0100-03.txt,100,315,500,0,,0
h3,117487,cyc_0100-03.txt,100,315,500,0,,0
h3,117488,cyc_0100-03.txt,100,315,300,0,,0
h3,117489,cyc_0100-03.txt,100,315,500,0,,0
h3,117490,cyc_0100-03.txt,100,315,400,0,,0
h3,117491,cyc_0100-03.txt,100,315,500,0,,0
h3,117492,cyc_0100-03.txt,100,315,500,0,,0
h3,117493,cyc_0100-03.txt,100,315,500,0,,0
h3,117494,cyc_0100-03.txt,100,315,400,0,,0
h3,117495,cyc_0100-03.txt,100,315,600,0,,0
h3,117496,cyc_0100-03.txt,100,315,300,0,,0
h3,117497,cyc_0100-03.txt,100,315,400,0,,0
h3,117498,cyc_0100-03.txt,100,315,600,0,,0
h3,117499,cyc_0100-03.txt,100,315,900,0,,0
h3,117500,cyc_0100-03.txt,100,315,500,0,,0
h3,117501,cyc_0100-03.txt,100,315,500,0,,0
h3,117502,cyc_0100-03.txt,100,315,500,0,,0
h3,117503,cyc_0100-03.txt,100,315,500,0,,0
h3,117504,cyc_0100-03.txt,100,315,800,0,,0
h3,117505,cyc_0100-03.txt,100,315,900,0,,0
h3,117506,cyc_0100-03.txt,100,315,600,0,,0
h3,117507,cyc_0100-03.txt,100,315,500,0,,0
h3,117508,cyc_0100-03.txt,100,315,16800,0,,0
h3,117509,cyc_0100-03.txt,100,315,62600,0,,0
h3,117510,cyc_0100-03.txt,100,315,1600,0,,0
h3,117511,cyc_0100-03.txt,100,315,900,0,,0
h3,117512,cyc_0100-03.txt,100,315,600,0,,0
h3,117513,cyc_0100-03.txt,100,315,700,0,,0
h3,117514,cyc_0100-03.txt,100,315,800,0,,0
h3,117515,cyc_0100-03.txt,100,315,700,0,,0
h3,117516,cyc_0100-03.txt,100,315,700,0,,0
h3,117517,cyc_0100-03.txt,100,315,600,0,,0
h3,117518,cyc_0100-03.txt,100,315,800,0,,0
h3,117519,cyc_0100-03.txt,100,315,500,0,,0
h3,117520,cyc_0100-03.txt,100,315,600,0,,0
h3,117521,cyc_0100-03.txt,100,315,800,0,,0
h3,117522,cyc_0100-15.txt,100,1475,1600,0,,0
h3,117523,cyc_0100-15.txt,100,1475,400,0,,0
h3,117524,cyc_0100-15.txt,100,1475,200,0,,0
h3,117525,cyc_0100-15.txt,100,1475,200,0,,0
h3,117526,cyc_0100-15.txt,100,1475,1000,0,,0
h3,117527,cyc_0100-15.txt,100,1475,300,0,,0
h3,117528,cyc_0100-15.txt,100,1475,500,0,,0
h3,117529,cyc_0100-15.txt,100,1475,600,0,,0
h3,117530,cyc_0100-15.txt,100,1475,500,0,,0
h3,117531,cyc_0100-15.txt,100,1475,800,0,,0
h3,117532,cyc_0100-15.txt,100,1475,400,0,,0
